sku	asin	price	quantity
172887	B00EQ7OJFU	38.98	1
172929	B00AA9QDDO	23.20	1
173067	B00AA9TQKQ	43.97	1
173069	B00AA9UIU8	68.43	1
173071	B00AA9V6P4	120.65	1
173117	B00AA9VTZ6	40.00	1
173183	B003VYX0KE	47.93	2
173201	B00AA9X1EI	23.81	2
173213	B00AA9YPKC	39.06	2
173219	B00AA9ZF24	34.06	1
173231	B00AAA08IY	39.06	2
173237	B00AAA0Z6Y	34.06	1
173271	B006YTW1SK	21.69	1
173431	B000JFYAOS	20.84	5
173433	B000JFYAP2	20.84	5
173443	B0045C4YZQ	17.42	5
173445	B004AJJZE4	17.42	5
173469	B001ADGONS	24.06	5
173471	B001ADGOY2	21.62	5
173473	B000N5DY82	24.06	5
173475	B000JFY73C	24.06	5
173479	B005GDCW20	25.42	5
173481	B005GDCWCK	25.42	5
173483	B005GDCWMK	25.42	5
173485	B005GDCX8S	25.42	5
173509	B004F8UB0C	17.42	5
173511	B004F8W2CC	17.42	5
173515	B001ADS170	15.91	2
173517	B0006FY71M	17.42	5
173525	B00DIZRVD8	19.69	5
173527	B00DIZRV6A	19.69	5
173547	B003YBVKVK	22.22	3
173549	B003YBTG8Y	23.13	5
174045	B0073C0OKE	215.37	4
174047	B002OED6JW	117.03	1
174049	B002OED6K6	117.03	1
174051	B004CMTQXY	117.03	1
174107	B007CMETI8	185.36	1
174127	B008C2T1DU	53.11	5
174131	B007CXAN6Y	40.60	5
174141	B008C2YOOG	62.47	2
174143	B008C2SZPU	50.63	5
174163	B007CXAI28	22.31	5
174211	B007DFUKVO	56.06	4
174213	B004XQW7I0	70.09	3
174215	B007DFUKW8	81.52	4
174217	B008C2SMPS	75.00	5
174219	B008C2SPWS	65.66	5
174233	B008C2T4BO	50.94	1
174245	B008C2SR8K	26.53	5
174247	B008C2SRIA	38.15	5
174251	B006H2C50I	27.45	5
174253	B006WYAT2C	25.93	5
174259	B008C2T2UW	30.68	5
174261	B007DFUG3G	111.78	5
174307	B008C2T8N8	31.10	5
174355	B008C2T8TM	38.15	5
174471	B008C2T5FO	90.59	5
174473	B007DFVV4O	53.11	5
174475	B007DFVR70	36.66	5
174518	B007IVYOWE	19.63	2
174528	B005HH52TA	27.28	2
174530	B005UUU8VQ	17.95	3
174600	B004QA1Y64	14.61	4
174602	B004QA0K32	13.85	4
174604	B004QA1YDM	14.49	4
174956	B0077LGDDI	29.61	1
174962	B0077LGF2C	16.03	4
174978	B004LZ9XJO	16.03	2
175018	B0077LGFKY	15.70	2
175032	B0077MDNPI	13.00	4
175052	B004KJ4CWE	12.28	2
175060	B004PU1MPI	19.23	4
175062	B004PU9390	19.23	4
175100	B009KL77OW	14.44	4
175102	B004TW18GK	15.44	4
175104	B004TYNA1Y	15.44	4
175106	B009KL93AI	17.93	4
175108	B004TW1KS6	14.44	3
175110	B009KLDBZ6	12.26	2
175112	B009KLF00K	17.93	4
175114	B004S3L41Y	36.18	2
175118	B004TK3130	47.73	1
175122	B009KLIKNY	30.08	2
175124	B009KLKVOA	12.26	5
175158	B009KLMKOY	34.59	1
175162	B004TYBD72	42.95	2
175169	B00383E9SU	53.71	3
175177	B004E9S8WK	14.02	5
175193	B003BYQO0M	26.49	5
175197	B0053FZTZS	29.41	1
175201	B003BYQO2A	17.29	5
175203	B004E9S91K	20.89	5
175209	B007Y0ONX4	30.03	5
175249	B007Y0OOBU	39.47	5
175255	B007Y0OOE2	32.34	5
175265	B005TFOJNU	19.98	5
175267	B005TFOJQ2	22.30	5
175269	B007Y0OOOW	25.30	5
175271	B005W4ASUG	42.53	5
175301	B009KN3HIU	23.16	6
175319	B006OO9A0C	9.40	5
175323	B007QNE8ZC	19.07	5
175325	B004W8VVNQ	25.17	5
175327	B008A21NJW	25.17	5
175331	B007U2MPE0	34.74	5
175333	B008BH4MR6	8.49	5
175337	B006OO98YU	4.29	5
175347	B006OO98OU	16.51	5
175357	B004M8RPDG	22.40	5
175363	B005C2WTGO	28.87	4
175367	B007WBAMF8	14.10	5
175369	B007WBAMMG	13.29	1
175371	B009ASAMEM	43.85	5
175414	B00303GBWA	49.85	2
175416	B0036MEPPK	36.67	5
175425	B004VPJAC4	72.43	3
175434	B000S2RA2G	16.75	4
175435	B007P381H4	39.35	5
175441	B007L0FFKM	33.24	3
175445	B005VMP4JE	41.49	1
175447	B001NGO20Y	50.03	5
175453	B0094J8FVO	118.69	3
175455	B009A82TQ6	105.14	5
175457	B00957HP34	48.14	5
175461	B00957F6LM	47.06	5
175465	B0096SFI54	54.83	1
175467	B0096SJKWG	62.82	5
175469	B0094WEXTO	50.82	5
175473	B00957QSS2	41.69	5
175475	B0094WIHOQ	41.69	5
175591	B008C2YKZY	47.83	1
175593	B008C2YKX6	41.20	1
175597	B008C2YP3G	40.23	2
175611	B007CZYEJE	13.42	1
175613	B007CZYF8Y	11.56	1
175615	B007CZYDA4	23.07	1
175617	B007CZYCLE	19.41	2
175619	B007CZYCXW	20.94	3
175621	B007CZYDKY	23.07	1
175629	B007CZYEV2	13.42	1
175631	B007CZYDZE	11.56	1
175633	B007CZYE7Q	13.42	1
175635	B007CZYG4M	11.56	1
175639	B007CZYFNO	11.56	1
175653	B008C2YL1M	46.42	2
175663	B007RTFWI2	25.66	5
175667	B00835RVJC	20.60	5
175673	B006VCFROK	13.88	5
175695	B006LMK164	19.58	1
175697	B006OAT72W	30.45	2
175699	B006LMK18C	16.86	2
175703	B006LMK3LC	19.58	1
175705	B006LMK3FI	19.58	1
175707	B006OARNFK	19.58	1
175709	B006VCFU9C	16.86	2
175711	B006VCFUGK	13.77	1
175713	B006VCFUMO	16.86	2
175723	B006VCFUSI	16.86	1
175725	B006LMK3E4	16.86	1
175727	B006LMK5VK	16.86	2
175729	B006LMK5GU	18.37	1
175731	B006VCFW8Q	22.33	1
175733	B006VCFWF4	20.97	1
175735	B006LMK3BM	16.86	1
175737	B006VCFWNQ	16.86	2
175739	B006LYA28E	18.73	1
175741	B006LY9TSI	16.86	2
175743	B006VCFX26	16.86	2
175753	B006VCFXF8	110.85	1
175755	B006OASE6C	20.46	1
175761	B0055C5SXC	25.58	2
175765	B006LMK9NY	19.85	1
175767	B006LMKAZQ	19.85	2
175769	B006LMK9QG	25.20	2
175771	B006LMK9Q6	23.68	2
175773	B006LMKAZ6	25.20	2
175789	B007O6GZG6	34.73	5
175795	B007VM9SA8	48.26	5
175796	B008GRTPOQ	50.96	1
175808	B008GRTLZE	72.09	1
175810	B008GRTLZE	71.19	1
176041	B009GCRI9E	30.87	3
176043	B009GCRI8U	26.61	3
176045	B009GCRI9Y	35.93	4
176047	B009GCRI12	12.25	5
176055	B009GCRI0I	33.58	4
176059	B009GCRHOA	70.86	1
176115	B009GCRHO0	32.60	2
176175	B009GCRI9O	15.66	3
176177	B009GCRI94	24.06	5
176219	B007XQO2F8	34.03	2
176221	B0087CGBEM	34.96	4
176223	B007XQO2E4	42.42	1
176225	B000N8DZ42	16.92	5
176235	B009R1LLR4	290.80	1
176237	B009AFC5S6	440.65	2
176239	B009AFC3T2	369.73	1
176241	B00933ZWIK	440.65	1
176243	B00933ZX9I	440.65	1
176245	B009AFC03Q	365.73	1
176251	B0002OGXV4	174.93	1
176257	B008UTJBO4	224.05	2
176259	B009AFC9U0	385.71	3
176263	B009AFC3C4	370.72	1
176265	B009AFBZ5U	370.72	3
176327	B00900VK1Y	89.18	2
176333	B00900VK4Q	45.69	2
176335	B00900VK3M	97.83	1
176343	B00900VO42	138.43	1
176345	B00900VL7W	27.94	2
176351	B00900VOJC	154.40	2
176361	B00900VL68	26.81	1
176373	B00900VNNY	25.75	2
176377	B00900VNPM	26.67	2
176381	B00900VN98	32.74	1
176385	B00900VMEO	28.73	1
176387	B00900VMSA	34.74	2
176391	B00900VMTE	27.06	2
176401	B00900VMDK	19.22	2
176403	B00900VMEY	18.43	2
176641	B008HP02RG	22.69	5
176673	B00AB02BQU	19.71	5
176675	B00AB019OK	19.71	5
176677	B008HP02M6	34.74	5
176681	B008HOZZEW	32.49	5
176683	B008BGU5PK	54.67	2
176689	B00835WRYQ	5.34	5
176693	B008HP0668	14.89	5
176699	B007455XDS	39.24	5
176701	B005KIQ32Q	110.12	5
176703	B006ZS4SXQ	185.38	5
176705	B006ZS4SHC	95.09	5
176707	B006ZS4J4E	59.91	5
176709	B005KIQDYE	36.38	5
176715	B006ZS4G24	34.24	4
176717	B005KIQE4I	23.02	5
176721	B006ZS4FE8	105.53	3
176723	B005KIQE16	26.21	3
176729	B006JMO108	26.27	4
176731	B006JMK5I0	26.27	4
176733	B006JMJ31A	26.27	4
176735	B0046VKJJQ	21.80	2
176737	B006UAFW5W	18.45	5
176739	B006UAFWD4	18.45	5
176741	B006UAFWOS	18.45	5
176743	B0077QT57O	49.30	2
176745	B007RDZFPI	85.37	4
176747	B007JA8ZWY	30.61	1
176749	B007RDZGL6	32.33	4
176751	B007RDZH0G	14.75	5
176753	B007RDZHFQ	10.48	5
176755	B006UAFWWU	11.16	5
176757	B006UAFX6U	11.16	5
176759	B006UAFXH4	11.16	5
176761	B006UAFXQA	11.16	5
176763	B006UAFY0K	11.16	5
176765	B006UAFY8W	11.16	5
176767	B0077ALUUU	22.33	4
176769	B0077ALXES	22.33	4
176771	B0077QSLXI	117.72	4
176773	B0077QSM46	59.48	5
176777	B0077QSMEG	40.03	4
176779	B0077QSMP0	30.56	3
176781	B0077QSMXM	17.89	5
176783	B0077QSN9A	16.82	2
176785	B0077QSNGI	13.77	4
176787	B0077QSNO0	12.12	5
176789	B0077QSNU4	73.89	1
176791	B0077QSO44	42.47	2
176793	B0077QSO9E	22.63	3
176795	B0077QSODK	33.38	3
176797	B0077QSOJE	33.62	4
176799	B0077QSOPS	21.98	4
176801	B0077QSOV2	30.63	4
176803	B0077QSOYO	11.99	5
176805	B0077QSPIY	123.78	2
176807	B0077QSPXY	67.77	2
176809	B0077QSQRE	42.50	2
176811	B0077QSQZG	32.80	5
176813	B0077QSR7I	26.30	4
176815	B0077QSRBO	12.19	5
176817	B0077QSRFA	9.71	5
176819	B0077QSRO6	21.36	1
176821	B0077QSRU0	56.98	1
176823	B0077QSS1I	54.18	2
176825	B0077QSS86	42.52	2
176827	B0077QSSEU	40.06	2
176829	B0077QSSL8	19.27	5
176831	B0077QSSTU	133.47	2
176833	B0077QSSZO	23.10	4
176835	B0077QST58	84.78	1
176837	B0077QSTAS	30.03	4
176839	B0077QSTG2	23.09	4
176841	B0077QSTNK	134.02	3
176843	B0077QSTTE	39.99	2
176845	B0077QSU1G	36.95	4
176847	B0077QSU5W	14.83	5
176849	B0077QSUFC	58.79	2
176851	B0077QSUMK	8.97	5
176853	B0077QSURK	11.87	5
176855	B0077QSV06	51.52	1
176857	B0077QSV5Q	34.43	3
176859	B0077QSVCE	17.12	5
176861	B0077QSVI8	14.65	5
176863	B0077QSVN8	11.90	5
176865	B0045S8N8E	16.38	4
176873	B0077QT11O	41.94	1
176877	B0077QT1E6	9.22	5
176879	B0077QT1KU	15.74	3
176881	B0077QT1RS	9.69	5
176883	B0077QT1XW	7.38	5
176885	B006UAFVVC	30.69	5
176899	B0077QT3QC	37.64	5
176901	B0077QT4VG	43.70	2
176913	B00778ZIG4	6.35	5
176915	B00779OK3U	6.35	5
176917	B00779PD9A	6.35	5
176919	B00779PW64	6.35	5
176921	B007791BR8	6.35	5
176923	B00779RI2A	6.35	5
176925	B0077QSX40	6.35	5
176927	B0077QSX72	6.35	5
176929	B0077QSXBS	6.35	5
176931	B0077QSXEU	6.35	5
176933	B0077QSXM2	2.93	5
176935	B0077QSY8U	6.35	5
176937	B009MJU2XK	5.95	5
176939	B009MJU2ZS	4.57	5
176941	B009MJU2XA	3.42	11
176943	B009MJU2XU	6.16	5
176947	B009MJU43S	4.26	5
176949	B009MJU438	4.79	4
176951	B009MJU43I	4.30	5
176953	B009MJU44C	4.51	5
176955	B009MJU44M	3.47	5
176957	B009MJU52I	5.92	5
176959	B009MJU514	6.09	5
176961	B009MJU51E	4.96	5
176963	B009MJU5B4	6.30	5
176965	B009MJU50U	6.29	5
176967	B009MJU69A	5.01	5
176969	B009MJU69U	6.48	5
176971	B009MJU686	6.69	5
176973	B009MJU68G	4.93	5
176975	B009MJU68Q	6.23	5
176979	B009MJU7LC	5.91	5
176981	B009MJU7KI	5.82	5
176983	B009MJU7K8	4.84	5
176985	B009MJU7L2	6.29	5
176987	B00B1DC288	12.38	5
176989	B00B1DC2FQ	14.44	5
176991	B009MJU8N4	5.82	5
176993	B009MJU8NE	4.43	5
176995	B009MJU8QG	5.91	5
176997	B009MJU8PW	3.83	5
176999	B009MJU8P2	6.30	5
177001	B009MJU9SI	3.39	5
177003	B009MJU9R4	3.44	5
177005	B009MJU9SS	4.09	5
177007	B009MJU9RE	6.39	4
177009	B009MJU9QU	6.71	2
177011	B009MJUB6S	3.82	5
177013	B009MJUB7W	5.56	5
177015	B009MJUB72	6.37	5
177017	B009MJUB5Y	6.05	4
177019	B009MJUB90	5.98	5
177021	B009MJUCK8	3.81	5
177023	B009MJUCJY	4.87	5
177025	B009MJUCNA	4.93	5
177027	B00B1D6YMI	4.95	5
177029	B00B1D6YZ0	10.28	5
177031	B00B1D6ZDG	5.86	5
177033	B00B1D6ZLS	5.87	5
177035	B00B1D6ZWC	4.26	5
177037	B00B1D7044	5.55	5
177039	B00B1D70D0	4.46	5
177041	B009MJUCM6	5.40	5
177043	B009MJUCKS	3.49	5
177045	B009MJUDZ2	2.94	5
177047	B009MJUDYI	4.49	3
177049	B009MJUDV6	4.40	5
177051	B009MJUDWA	4.67	1
177053	B009MJUE5Q	3.33	5
177055	B009MJUFBE	4.41	5
177057	B009MJUF9G	3.60	4
177059	B009MJUFBY	3.83	5
177061	B009MJUFAU	3.77	5
177063	B009MJUFCI	3.32	5
177065	B009MJUGDQ	4.07	5
177067	B009MJUGCM	4.07	5
177069	B009MJUGEU	3.52	5
177071	B009MJUGF4	3.86	4
177073	B009MJUGDG	3.84	3
177099	B009MJUHC6	11.56	5
177105	B00B1D7AZ8	18.84	5
177117	B00B1D7CRE	36.55	1
177119	B00B1D7D4Q	14.43	5
177123	B00B1D7DS2	7.70	4
177125	B00B1D7E2C	7.60	2
177127	B00B1D7EB8	7.75	3
177129	B00B1D7EM2	6.68	5
177131	B009MJUH9O	8.03	5
177133	B009MJUHA8	15.02	5
177139	B00B1D7G2U	12.69	2
177151	B009MJUHAI	13.92	4
177173	B00BHVKHD6	6.90	4
177175	B00BHV5Z4W	7.37	5
177177	B00BHV69G0	4.34	3
177179	B00BHV6RDK	6.54	5
177181	B00BHVLD02	5.54	5
177183	B00BHVWCDY	7.51	5
177185	B00BHVBX1Q	5.32	5
177189	B00BHVWOT6	6.15	5
177193	B00BHVD0US	4.38	4
177195	B00BHYE7IE	6.24	5
177203	B00BHVF6PU	4.98	1
177205	B009OXABQ2	32.36	5
177209	B00BHYGYSA	6.29	5
177211	B00BHYG3DQ	6.85	5
177221	B00CBUYICI	32.51	5
177223	B00BHVG258	4.35	5
177225	B00BHVHEA0	5.34	5
177227	B00BHVJTI0	3.85	5
177233	B00BHVE08E	4.74	5
177235	B00BHVMCOI	5.72	5
177237	B00BHV7COI	3.41	5
177243	B009OXAOM8	33.86	5
177245	B00BATBMAW	11.90	5
177247	B00BD05PEW	17.88	5
177253	B00BHUY34Q	5.68	2
177255	B00BHUYHV0	6.37	5
177257	B00BHUYVES	14.88	5
177259	B00BHUZ908	6.24	4
177263	B00BHV0CO0	8.57	5
177265	B00BHV17RQ	6.17	5
177285	B009OX9XRU	33.86	5
177287	B000FUW1AM	30.76	5
177289	B00BHUUYBC	16.07	5
177293	B00BHUX9N2	9.53	5
177295	B00BHV4J3A	6.78	5
177301	B00BHV5HIG	5.66	5
177303	B00BHV88WI	5.20	5
177305	B00BHV8V66	5.22	3
177307	B00BHV9RXM	6.16	5
177309	B00BHVB77G	4.82	4
177311	B00CAMQE1A	55.12	5
177313	B00CBUZ9L2	11.24	1
177315	B00BHYOTY6	6.37	2
177317	B00BHYPPLM	6.09	4
177319	B00BHYQUMK	6.29	3
177321	B00BHYSUNC	6.09	4
177323	B00BHYTEH8	9.78	5
177331	B00BHYVI72	6.09	1
177333	B00BHYW9C0	6.09	4
177335	B00BHYX8O8	9.78	5
177337	B00BHYZDPA	5.24	4
177339	B00BHZ0J4O	6.09	4
177351	B00BIXMVS2	17.08	1
177357	B00BIXHJL6	115.63	2
177359	B00BIZ5Z7Y	14.27	5
177653	B007CMP9GY	5.20	2
177657	B007CMP97S	8.98	1
177669	B00B73WK0W	8.95	1
177673	B00B73WJEE	8.78	1
177675	B00B73WDD6	26.87	5
177677	B00B73WD22	30.35	3
177679	B00B73WCMS	22.25	5
177707	B00B73WING	18.31	5
177717	B00B73WGC4	20.88	5
177719	B00B73WG06	11.35	1
177721	B00B73WFNE	10.88	5
177725	B00B73WEI0	10.93	5
177727	B00B73WE3U	9.35	1
177739	B00B73W9SA	17.73	4
177741	B00B73W8C2	23.97	5
177757	B00DZLEIWW	57.58	4
177759	B00DZLIECW	71.92	1
177761	B00DZKVQO6	28.58	5
177769	B00E6J1RG2	28.58	5
177771	B00E6J1SG6	40.40	5
177773	B00E6J1SI4	52.05	5
177775	B00E6J1REE	40.50	5
177845	B009V9J246	22.61	5
177849	B009V9J192	31.08	4
177851	B009V9J0SO	22.05	5
177861	B009V9IZJO	21.36	5
177865	B009V9IYMW	28.82	4
177867	B009V9IY72	23.85	5
177869	B009V9IXV4	23.85	5
177871	B009V9IXGY	23.85	5
177873	B009V9IX32	20.73	5
177881	B009VB95KA	12.93	4
177883	B009VB95UU	10.59	1
177885	B007WE8ECI	9.78	1
177887	B007WE8EFU	12.93	4
177889	B007WE8EMI	11.58	2
177891	B009V9D8G4	18.55	5
177893	B009V9DDFA	18.55	5
177895	B009V9DDUU	25.72	5
177897	B009V9DEAE	33.09	4
177899	B009V9DF6W	30.46	5
177905	B009V9DG8Y	30.89	4
177907	B009V9DGM0	30.89	4
177909	B009V9DGY8	30.89	5
177911	B009V9DHDS	30.89	5
177915	B009V9DHOM	20.43	4
177917	B009V9DI0A	20.43	4
177919	B009V9DICI	20.43	4
177921	B009V9DIR8	20.43	4
177923	B009V9DJ3Q	27.84	4
177945	B009V9DJS6	28.82	4
177949	B009V9DKG2	28.82	5
177951	B009V9DKTO	29.83	3
177953	B009V9DL7A	32.96	3
177955	B007WBAM2Q	20.73	4
177957	B007WBAM9O	17.46	4
177967	B00BMULFJC	64.03	1
177969	B00BZQQK1G	73.97	2
177973	B00BZQQK2A	37.29	4
177975	B00BZQQK2K	15.06	5
177977	B00BZQQKKM	15.06	5
177979	B00BKZBNE6	23.29	5
177981	B00BY5E2ZE	41.64	4
177983	B00BZQQL60	15.71	5
177985	B00BZQQL5Q	15.71	5
177993	B00BZQQL7O	29.10	5
178005	B00BZQQLQU	38.86	4
178013	B00BZQSBM2	18.99	4
178015	B00BZQQMFU	109.06	5
178021	B00BZQQMVE	11.53	5
178025	B00BZQSCOY	18.99	5
178035	B00BZQQNE0	24.08	4
178041	B00BZQQNWW	14.08	5
178047	B00BZQQNVI	78.16	1
178049	B00BZQSCOO	45.32	2
178051	B00BUP8OAW	11.39	5
178055	B00BZQQOEO	24.20	5
178057	B00BZQQOC6	53.95	4
178069	B00BUPJYPG	42.06	2
178095	B00BZQQPG6	70.16	1
178101	B00BZQQPHA	27.32	1
178103	B00BZQQPGG	34.07	2
178105	B00BZQQQ3S	33.07	2
178107	B00BZQQQ4M	29.10	2
178109	B00BZQQQ4C	30.74	1
178123	B00BZQQQTC	52.86	2
178129	B00BZQQRIC	38.93	2
178135	B00BZQQRGY	50.71	2
178139	B00BZQQS5Y	64.87	2
178183	B009VK6SHE	17.45	5
178187	B009VK6T64	24.09	5
178191	B008JBKTHQ	37.43	5
178193	B008JBKP3Y	54.38	5
178195	B008JBKT0S	15.16	5
178197	B009VDUO0I	13.04	5
178199	B009VDUSBS	13.78	5
178201	B009VDUSMC	14.08	5
178203	B009VDUSWW	17.31	5
178205	B009LYIWAG	27.37	5
178207	B00A20GV42	30.96	5
178209	B009YYXQOA	34.23	5
178211	B009UD8BM2	39.93	5
178213	B009RM1UD8	54.45	5
178217	B009VDUTXU	16.88	5
178221	B009VDUUAM	22.25	2
178223	B009VDUUK2	13.04	5
178233	B009VDUVGA	14.80	3
178533	B00BF3HT6E	17.23	4
178547	B00B9U897G	17.02	4
178549	B00B9TZR3G	17.02	4
178551	B00B9U84YY	28.75	2
178583	B009SL2564	11.48	3
178589	B00BF3D3JQ	17.23	4
178603	B009SL27FI	19.37	2
178609	B00BF3EOQW	51.81	5
178621	B009SL29HE	50.20	1
178623	B009SL29Q0	38.01	1
178625	B009SL2A32	33.94	1
178639	B009SL1JF2	91.71	4
178647	B009SL1L82	29.99	4
178649	B009SL1LN2	145.82	1
178655	B00887SWYS	24.66	4
178707	B009SL1LY6	54.37	1
178709	B009SL1MAE	28.07	3
178711	B009SL1MKE	9.24	5
178713	B009SL1MYK	6.07	5
178715	B009SL1NE4	10.74	5
178717	B009SL1NPS	6.86	5
178719	B009SL1NZ8	16.60	4
178755	B00BF3FZVK	22.79	2
178787	B009SL1THK	22.00	3
178795	B009H4G4UU	39.89	5
178799	B00BJ365XS	19.45	3
178803	B00EQ7P634	40.07	2
178837	B00B9U86BU	9.49	5
178839	B00CX2GJIA	28.75	2
178841	B00CX6Q9A4	18.94	4
178843	B00E3SUVR2	24.97	2
178845	B00CX6QABW	28.75	2
178847	B00E3SUW0I	14.68	4
178857	B00CX6Q89Q	22.47	3
178871	B00E3SUVCM	10.89	4
178873	B00CX6QCM4	11.19	3
178897	B009SL1XCQ	38.00	1
178899	B00BF3K1QE	54.94	5
179039	B009SL1ZXS	31.31	5
179047	B009SL21KE	16.06	5
179049	B009SL21VI	15.92	4
179051	B009SL228U	16.16	3
179053	B009SL22HQ	18.94	5
179055	B009SL22RQ	16.06	5
179095	B00BF3CLIK	32.69	2
179193	B00BF3DHBK	22.29	2
179195	B00BF3DHQU	17.13	1
179229	B009SL27RG	44.86	5
179233	B00BF3DWHO	190.86	5
179261	B00BQTI4FM	15.82	5
179269	B00BM4N4L0	14.69	5
179271	B00BM4N4NS	15.50	5
179275	B00C1AHQDG	16.84	5
179277	B00C1AHQEA	16.84	5
179279	B00BQTI8F8	17.65	5
179283	B00BM4N4LA	14.08	5
179285	B00BM4N6RW	16.50	5
179313	B000I4A3JG	17.47	5
179315	B00BQTI5Z6	17.73	5
179319	B00BKYB6LC	14.71	5
179327	B00BQUFJF4	27.31	5
179331	B00BQTI5XS	21.09	5
179337	B0082C6FLG	22.14	5
179343	B00BM4N6RC	12.37	5
179347	B00BQTI5YM	15.37	5
179349	B00BQUFDM8	2.81	5
179351	B00BQUFDNM	15.33	5
179353	B00BQUFET0	15.90	5
179355	B00BQUFES6	16.29	5
179357	B00BQTI74U	15.82	5
179359	B00BM4N6TA	12.23	5
17936	B00110O2TS	9.31	1
179361	B00BH0F85O	16.59	3
179363	B00BQTI768	14.01	5
179369	B00C1AHS0W	14.30	5
179377	B00C1AHS02	15.88	5
179381	B00BQTI8DU	16.45	5
179383	B00BQTI72W	12.07	5
179387	B00C1AHRYO	22.43	5
179389	B00BQTI8EY	11.32	3
179391	B00BQTI8EO	10.71	5
179401	B00B16UEBW	31.09	5
179403	B00B16UFVQ	20.70	5
179407	B00B16UEDU	20.70	4
179409	B00B16UD8G	21.61	5
179411	B00BERFFIA	21.61	5
179413	B00B16UFYI	21.61	5
179415	B00B10Z6YI	17.19	5
179417	B00BHIDXTE	18.41	5
179419	B00BEGHZA2	16.31	5
179423	B00BEGPZN6	16.31	5
179449	B00BEWA1BG	18.41	5
179507	B000TQL9JG	34.36	5
179539	B00B16UBQK	13.46	5
179541	B00B16UAOS	16.89	5
179543	B00B16UAM0	16.89	5
179545	B00B16UAN4	16.89	5
179553	B00B16U9AI	15.97	5
179555	B00B16U9BM	15.97	5
179557	B00D1VO5K6	13.11	5
179559	B00D1VO5JW	13.11	5
179561	B00D1VO5KG	17.06	5
179581	B00B16U4Z8	35.45	4
179583	B00B16U50C	44.29	2
179585	B008TZYB8A	20.78	4
179587	B00B16U6CY	36.30	3
179589	B00B17AOV6	35.45	2
179591	B002YIRKBS	44.92	3
179593	B004Z0VVEK	41.04	2
179607	B00B16YUNA	16.26	5
179611	B00B16YTWW	30.43	5
179615	B00B16YT2C	21.61	5
179617	B00B16YT1I	19.88	5
179619	B00B16YT18	18.07	5
179635	B00BR9U7JM	23.06	5
179637	B00BR9U8OQ	20.49	5
179647	B00B9AN5E8	22.34	5
179649	B00BR9U6IY	22.34	5
179651	B00B9AN62O	22.70	5
179655	B00B1SWD0K	19.66	5
179695	B00DQQ771U	86.98	2
179711	B00DIBI0QY	85.95	1
179713	B00DQQJGWS	23.72	4
179717	B00DQQR1CA	46.72	3
179719	B00DIAYA4Q	55.58	2
179721	B00DQQUIX4	24.58	4
179723	B00DMB2FMA	58.92	1
179725	B00DN634KQ	58.10	4
179727	B00DQRNLJ6	92.80	2
179729	B00DSUEUHS	60.10	4
179731	B00DSUEV04	60.10	4
179733	B00DSUEVG8	60.10	4
179735	B00DSUEVWM	53.86	4
179739	B00DQRX6OG	82.66	2
179741	B00DSUFVSU	127.83	2
179743	B00DQOKTRG	46.69	4
179755	B00B02QTEI	20.57	3
179757	B00B02QTUC	20.98	3
179765	B0007PCFS8	42.70	2
179767	B00B02QJES	47.94	2
179769	B00B02QJP2	43.04	2
179771	B00B02QJZ2	43.04	3
179773	B00B02QKFQ	43.04	3
179775	B00B02QKRY	28.32	2
179777	B00B02QL28	29.97	2
179779	B00B02QNDK	33.58	3
179781	B00B02QO0M	43.09	2
179785	B00B02QFM4	47.36	2
179787	B00B02QFWE	52.03	2
179791	B00B02QHCM	61.21	2
179793	B00B02QHRW	62.02	1
179795	B00B0D10Q4	20.28	1
179797	B00B0D10WS	21.90	3
179799	B00B0D112M	21.90	3
179801	B00B0D11OU	21.90	3
179807	B00B0D128U	27.93	3
179813	B00B0D12TO	19.91	3
179815	B00B0D12XU	30.91	3
179817	B00B0D131Q	28.07	3
179819	B00B0D139I	34.88	2
179821	B00B0D13ES	30.91	3
179823	B00B0D13KM	11.30	2
179827	B00B0D140G	50.03	2
179833	B00B03D7A6	52.03	2
179839	B00B02QML8	52.03	2
179847	B00B03FOXO	51.94	2
179849	B00B02QGNC	52.03	2
179855	B00B0D14NI	32.02	3
179857	B00B0D14V0	23.88	3
179859	B00B0D14ZG	23.88	3
179867	B00B0D16J0	30.91	3
179869	B00B0D6X98	32.89	3
179875	B00B0D17BC	32.89	2
179877	B00B0D17IK	32.89	2
179879	B00B0D17P8	37.04	2
179881	B00B0D17VM	32.89	3
179883	B00B0D183O	16.90	2
179885	B00B0D18AC	32.89	3
179889	B00B0D18N4	19.75	3
179897	B00B0D111I	50.03	2
179903	B00B02QR9K	61.93	2
179909	B00B0D11NQ	38.98	2
179911	B00B0D11UY	32.89	1
179913	B00B02QF1K	31.74	2
179915	B00B02QE7A	31.01	2
179917	B00B02QDVC	31.01	4
179921	B00B02QENO	30.01	3
179927	B00B02QUHE	66.27	3
179931	B00B02QD4Y	82.00	3
179933	B00B03D6UW	88.63	2
179939	B00B028QNA	142.67	2
179941	B00B02Q6VO	142.67	1
179943	B00B02Q7CC	149.94	2
179945	B00B02Q7T0	165.65	1
179947	B00B02QODE	91.90	2
179949	B00B02QPAQ	88.53	1
179951	B00B02QOQ6	91.79	2
179953	B00B02QPL0	82.00	2
179955	B00B03D6JS	90.38	2
179957	B000MZQT0S	82.69	3
179963	B00B0D1280	34.06	3
179965	B00B0D80EE	36.06	1
179967	B00B0D12FI	31.99	2
